user_id,workspace_id,email,signup_date,account_tier,user_role,industry,team_size,signup_source,country,is_active,last_login_date
U000497,WS002112,alexisrogers@example.com,2024-06-19,professional,member,marketing,5,organic,Australia,True,2025-12-26
U000498,WS001373,gregorychase@example.com,2024-01-06,free,member,tech,5,paid_search,Canada,False,2025-03-11
U000499,WS000383,frobertson@example.com,2025-03-22,free,member,healthcare,5,organic,Canada,False,2025-08-20
U000500,WS000963,lopezdonald@example.com,2025-06-17,free,member,marketing,5,paid_search,US,False,2025-07-04
U000501,WS001272,adamreyes@example.com,2025-06-13,free,owner,education,5,organic,US,True,2025-12-25
U000502,WS000921,stephanie49@example.net,2024-08-24,free,member,tech,10,organic,US,False,2024-11-12
U000503,WS000816,greenmichael@example.org,2024-01-25,starter,admin,education,25,sales,US,False,2024-05-09
U000504,WS000604,contrerassteven@example.org,2025-03-23,free,member,retail,5,paid_search,Canada,False,2025-07-28
U000505,WS000101,tparks@example.com,2025-06-13,professional,member,finance,5,organic,Germany,True,2025-12-26
U000506,WS000190,fowlershelia@example.com,2025-11-30,free,owner,finance,25,organic,Germany,True,2025-12-30
U000507,WS001003,jeffreyanderson@example.org,2024-01-12,free,admin,healthcare,25,sales,Germany,False,2024-03-21
U000508,WS001947,madkins@example.com,2025-09-21,free,admin,retail,25,organic,Germany,True,2025-12-26
U000509,WS000299,emiles@example.net,2025-01-15,free,member,healthcare,5,paid_search,Australia,False,2025-09-06
U000510,WS001866,kathleenbecker@example.net,2024-01-27,professional,admin,healthcare,10,organic,UK,True,2025-12-31
U000511,WS001698,foxallison@example.com,2024-01-30,free,member,education,5,organic,Germany,False,2025-04-07
U000512,WS002358,starkdaniel@example.net,2025-07-03,free,admin,healthcare,5,organic,Canada,True,2025-12-31
U000513,WS000797,ashleyhernandez@example.com,2025-11-07,free,owner,tech,5,sales,Canada,False,2025-12-17
U000514,WS001573,nwilson@example.net,2025-05-04,starter,member,finance,100,referral,Canada,True,2025-12-31
U000515,WS002025,gdavis@example.com,2024-05-17,free,member,retail,5,paid_search,US,False,2025-02-20
U000516,WS001637,chavezwilliam@example.com,2024-12-06,starter,member,finance,250,organic,Germany,False,2025-03-17
U000517,WS001000,hansenemily@example.com,2024-06-29,starter,member,finance,5,sales,Canada,False,2025-04-11
U000518,WS000605,fosterlisa@example.net,2024-11-26,starter,member,marketing,25,organic,Germany,False,2025-09-11
U000519,WS000023,bethwilliams@example.com,2025-11-08,free,member,tech,10,referral,UK,False,2025-11-24
U000520,WS000437,weaverbrian@example.org,2024-10-29,free,admin,marketing,5,referral,UK,False,2024-11-26
U000521,WS001742,ajohnson@example.org,2024-06-08,free,admin,marketing,5,organic,UK,False,2025-08-12
U000522,WS000897,katiegood@example.net,2025-11-18,free,member,healthcare,5,organic,US,True,2025-12-31
U000523,WS000721,ybrooks@example.com,2024-03-18,free,admin,education,5,organic,UK,False,2024-08-27
U000524,WS002122,rbennett@example.net,2025-12-28,free,admin,retail,25,organic,Australia,True,2025-12-28
U000525,WS001903,desireebailey@example.org,2024-12-21,starter,member,retail,5,organic,Canada,False,2025-06-09
U000526,WS000206,urice@example.org,2025-02-03,free,admin,retail,25,organic,Australia,False,2025-05-24
U000527,WS002284,avilatiffany@example.com,2025-08-21,free,member,tech,25,sales,UK,False,2025-09-28
U000528,WS001021,opatel@example.org,2024-04-18,professional,admin,finance,5,referral,US,True,2025-12-29
U000529,WS000498,rreed@example.org,2025-04-20,free,member,finance,25,referral,Australia,False,2025-05-28
U000530,WS001870,johnsondonna@example.net,2024-11-21,starter,admin,tech,5,organic,Canada,False,2025-07-04
U000531,WS000547,allencarlos@example.net,2025-07-19,free,owner,healthcare,10,referral,UK,False,2025-10-23
U000532,WS001904,griffinemily@example.org,2025-03-12,free,member,education,10,organic,Germany,False,2025-08-22
U000533,WS002176,joymorales@example.org,2025-11-05,starter,member,tech,25,paid_search,Canada,False,2025-12-01
U000534,WS002290,karenparsons@example.org,2024-04-11,free,owner,retail,5,paid_search,Australia,False,2025-05-19
U000535,WS002439,jim95@example.net,2024-02-12,free,admin,education,10,organic,Canada,False,2024-03-15
U000536,WS001300,joel28@example.org,2025-07-04,enterprise,admin,marketing,5,sales,UK,True,2025-12-25
U000537,WS001813,dturner@example.net,2025-03-02,free,member,marketing,5,sales,Canada,False,2025-07-02
U000538,WS002068,conniesimmons@example.com,2024-02-21,starter,guest,healthcare,5,referral,Germany,False,2024-11-20
U000539,WS001748,comptonshelly@example.net,2025-07-16,professional,guest,education,25,referral,US,False,2025-10-18
U000540,WS002245,ufloyd@example.net,2024-04-25,starter,member,marketing,10,sales,Australia,False,2025-03-02
U000541,WS001827,trussell@example.com,2025-05-12,free,member,education,5,paid_search,Canada,True,2025-12-30
U000542,WS000652,karenwells@example.org,2024-12-13,enterprise,guest,education,5,referral,Canada,True,2025-12-26
U000543,WS001945,meredith27@example.org,2024-12-23,free,member,marketing,5,referral,UK,False,2025-03-03
U000544,WS001844,jfaulkner@example.net,2025-06-02,starter,admin,tech,10,paid_search,Canada,True,2025-12-31
U000545,WS001062,paulscott@example.com,2025-11-03,free,owner,healthcare,5,organic,US,True,2025-12-30
U000546,WS001013,nielsenmelanie@example.org,2024-03-11,free,admin,finance,5,paid_search,Canada,False,2025-01-02
U000547,WS001136,brettbennett@example.net,2024-10-09,free,admin,finance,5,paid_search,Germany,False,2025-03-20
U000548,WS002136,russojacob@example.net,2025-02-24,free,member,tech,25,organic,Canada,True,2025-12-30
U000549,WS001985,timothybooth@example.com,2024-03-06,starter,admin,education,5,referral,UK,False,2024-06-10
U000550,WS000980,susan03@example.org,2025-01-24,starter,member,marketing,10,sales,US,False,2025-04-26
U000551,WS001125,burgesskaren@example.org,2024-02-02,free,member,retail,5,referral,US,False,2024-07-12
U000552,WS001802,randyallen@example.com,2025-12-02,free,member,retail,5,organic,UK,True,2025-12-25
U000553,WS000318,oscar85@example.com,2025-02-25,free,admin,finance,25,paid_search,US,False,2025-09-06
U000554,WS001171,michael77@example.org,2024-04-07,starter,guest,marketing,25,paid_search,Canada,False,2024-10-02
U000555,WS000961,ugill@example.org,2024-05-23,professional,admin,tech,10,organic,Australia,False,2025-01-08
U000556,WS001113,lawrence09@example.org,2025-12-27,starter,admin,marketing,5,paid_search,Canada,True,2025-12-29
U000557,WS001376,allentran@example.net,2024-12-04,starter,owner,retail,10,paid_search,UK,False,2025-01-14
U000558,WS001310,mphillips@example.com,2024-12-05,free,member,education,250,organic,Australia,False,2025-01-25
U000559,WS002213,noahwhitaker@example.com,2024-11-22,free,member,education,10,organic,US,False,2025-09-02
U000560,WS000331,jonathan77@example.com,2024-11-01,free,member,retail,5,organic,Canada,False,2025-04-10
U000561,WS000567,jessicabell@example.org,2024-05-13,starter,guest,finance,10,organic,Germany,True,2025-12-30
U000562,WS000618,iwhite@example.net,2024-11-14,starter,member,tech,10,organic,US,False,2025-04-24
U000563,WS000948,warrenmary@example.org,2024-03-08,free,guest,retail,25,organic,Australia,False,2025-01-31
U000564,WS001569,duranrobert@example.net,2024-09-25,free,member,marketing,10,organic,Germany,False,2025-09-04
U000565,WS000626,carloshernandez@example.org,2025-05-09,free,guest,education,10,sales,Australia,False,2025-10-09
U000566,WS000877,nbrooks@example.net,2025-03-03,free,guest,retail,5,referral,Germany,False,2025-08-27
U000567,WS000264,bhopkins@example.org,2025-11-29,free,member,tech,100,referral,Canada,True,2025-12-28
U000568,WS001700,hsmith@example.net,2024-06-16,free,member,retail,5,paid_search,Germany,False,2025-05-31
U000569,WS001670,amanda40@example.net,2025-11-15,free,member,marketing,50,sales,US,False,2025-12-14
U000570,WS001356,ldrake@example.org,2025-10-07,free,member,retail,50,organic,US,True,2025-12-29
U000571,WS002223,warrenjohn@example.net,2024-11-08,free,member,finance,5,referral,Germany,False,2025-02-10
U000572,WS001909,lisa46@example.org,2024-12-12,free,member,education,25,paid_search,Australia,False,2025-04-06
U000573,WS001704,susan79@example.org,2024-06-25,free,owner,healthcare,10,organic,UK,False,2024-10-26
U000574,WS000256,kevinclayton@example.org,2024-10-23,free,owner,finance,10,sales,Australia,False,2024-12-06
U000575,WS000848,davisnicholas@example.net,2024-12-20,free,member,education,5,paid_search,US,False,2025-08-24
U000576,WS001721,abrown@example.net,2025-03-04,free,member,marketing,10,referral,US,False,2025-10-22
U000577,WS001596,christopherbruce@example.net,2025-06-11,free,admin,marketing,5,referral,UK,False,2025-07-29
U000578,WS002393,ariel18@example.org,2025-06-29,free,member,tech,5,organic,UK,False,2025-07-26
U000579,WS000081,jasonparrish@example.net,2024-01-10,free,member,healthcare,10,paid_search,US,False,2025-01-31
U000580,WS002359,enelson@example.net,2024-06-02,professional,member,education,10,paid_search,UK,False,2024-09-15
U000581,WS001559,rachel90@example.org,2025-09-14,starter,member,education,5,referral,US,True,2025-12-30
U000582,WS001954,alexis39@example.org,2024-04-26,free,member,education,10,organic,US,False,2025-02-24
U000583,WS000025,thickman@example.org,2024-11-03,free,admin,education,50,organic,Canada,False,2025-01-08
U000584,WS001441,ashleyatkinson@example.net,2024-07-15,starter,member,tech,5,sales,UK,False,2025-04-23
U000585,WS001224,patrick21@example.net,2024-04-15,starter,member,retail,5,paid_search,Canada,False,2024-07-29
U000586,WS001598,brian63@example.org,2025-04-11,free,member,tech,5,referral,US,True,2025-12-31
U000587,WS001717,cassie99@example.com,2025-04-11,professional,member,retail,5,organic,Germany,True,2025-12-29
U000588,WS002205,anthony47@example.com,2025-08-14,starter,guest,finance,25,organic,UK,True,2025-12-25
U000589,WS002237,michaelpugh@example.com,2024-08-02,professional,member,finance,10,organic,UK,False,2025-07-11
U000590,WS002471,eringuerrero@example.org,2024-10-10,starter,member,education,10,organic,Canada,True,2025-12-26
U000591,WS000904,lauren11@example.com,2024-11-23,professional,member,tech,100,paid_search,Germany,False,2025-07-01
U000592,WS002000,normanbowers@example.org,2024-02-04,professional,member,finance,5,organic,US,False,2025-07-13
U000593,WS000899,gstewart@example.org,2024-05-02,starter,member,education,10,paid_search,Canada,False,2024-11-02
U000594,WS001118,hahnsean@example.com,2025-03-07,starter,guest,finance,25,paid_search,Australia,True,2025-12-28
U000595,WS001786,andersonjacob@example.com,2024-11-12,free,admin,marketing,10,referral,Canada,False,2024-12-12
U000596,WS001990,fgarcia@example.com,2024-09-27,professional,admin,education,5,referral,Australia,False,2024-12-21
U000597,WS000119,carlsonkristen@example.com,2024-09-12,free,owner,healthcare,10,organic,UK,False,2024-09-19
U000598,WS001593,carterpaul@example.org,2025-05-16,free,admin,finance,5,organic,US,False,2025-10-22
U000599,WS001377,ashleyjackson@example.com,2025-07-21,free,member,finance,50,referral,US,False,2025-09-26
U000600,WS001657,dominicturner@example.com,2024-09-29,free,member,marketing,25,organic,US,False,2025-02-14
U000601,WS000677,bryanhamilton@example.com,2024-11-20,free,owner,tech,10,organic,US,False,2025-09-29
U000602,WS001915,todd15@example.com,2025-09-03,free,admin,retail,25,referral,US,False,2025-10-13
U000603,WS000523,jennifersimpson@example.net,2024-04-06,starter,member,finance,25,referral,UK,False,2024-08-15
U000604,WS002188,stephentaylor@example.org,2024-04-14,starter,admin,marketing,5,organic,Australia,True,2025-12-26
U000605,WS000111,ncook@example.com,2025-03-15,starter,member,marketing,50,referral,Canada,False,2025-09-08
U000606,WS001614,scott69@example.org,2025-12-08,enterprise,member,retail,5,paid_search,US,True,2025-12-30
U000607,WS002425,malik37@example.com,2024-02-21,professional,member,finance,5,sales,Canada,False,2025-06-15
U000608,WS002312,tamaranovak@example.com,2024-07-16,free,member,tech,5,paid_search,Canada,False,2025-06-15
U000609,WS000112,yfaulkner@example.org,2025-11-27,free,member,finance,50,paid_search,US,True,2025-12-26
U000610,WS000344,nicholas65@example.org,2025-07-07,free,admin,tech,5,paid_search,Canada,True,2025-12-30
U000611,WS001756,brittanygardner@example.net,2025-07-21,free,guest,education,5,referral,Australia,False,2025-11-02
U000612,WS000556,bentonsteven@example.net,2024-11-16,professional,admin,education,10,organic,Germany,False,2024-12-08
U000613,WS001892,samuelcarter@example.net,2024-03-05,starter,member,healthcare,10,paid_search,UK,False,2024-12-09
U000614,WS000745,fuenteslaura@example.com,2025-03-27,starter,member,marketing,5,paid_search,Germany,False,2025-07-07
U000615,WS000206,ttaylor@example.org,2024-05-29,starter,admin,marketing,5,organic,Australia,False,2025-08-16
U000616,WS001066,donna66@example.org,2024-04-06,free,admin,finance,5,organic,Australia,False,2025-05-08
U000617,WS001553,eewing@example.net,2025-07-20,free,member,marketing,5,sales,Australia,True,2025-12-27
U000618,WS001341,sferguson@example.com,2024-06-02,starter,admin,tech,10,referral,UK,False,2025-07-26
U000619,WS000867,gibbsmichael@example.net,2024-02-01,starter,member,retail,10,sales,UK,True,2025-12-31
U000620,WS001863,rodriguezjohn@example.net,2025-08-05,starter,member,tech,10,sales,UK,True,2025-12-27
U000621,WS001339,gabriel90@example.net,2025-12-16,starter,member,healthcare,5,paid_search,UK,True,2025-12-25
U000622,WS001383,vrasmussen@example.com,2025-03-17,free,member,tech,10,organic,UK,False,2025-10-08
U000623,WS001553,smithjonathan@example.net,2025-12-15,free,owner,tech,5,organic,US,True,2025-12-29
U000624,WS001140,seanmyers@example.net,2025-10-18,free,admin,tech,5,organic,UK,True,2025-12-31
U000625,WS001727,michaeljohnson@example.org,2025-01-02,free,member,education,10,paid_search,UK,False,2025-06-06
U000626,WS001034,robert11@example.net,2025-07-07,free,admin,retail,25,organic,UK,True,2025-12-30
U000627,WS000336,michaelcooper@example.org,2025-02-07,free,owner,finance,10,organic,Canada,False,2025-06-01
U000628,WS001927,gbailey@example.com,2025-06-21,free,member,education,5,sales,Canada,False,2025-09-27
U000629,WS000080,tflores@example.org,2024-09-29,free,member,finance,25,referral,Germany,False,2025-04-07
U000630,WS002210,johnsonmatthew@example.org,2025-09-21,starter,member,tech,5,paid_search,UK,True,2025-12-27
U000631,WS000214,sarahyang@example.net,2024-07-18,starter,member,tech,5,organic,US,False,2025-08-28
U000632,WS001434,andrearivera@example.com,2025-06-21,free,member,finance,10,referral,US,False,2025-09-03
U000633,WS000919,zhall@example.net,2024-05-19,professional,admin,marketing,10,paid_search,Germany,True,2025-12-26
U000634,WS000282,jacobsandoval@example.com,2025-07-31,free,member,retail,5,referral,Germany,False,2025-10-22
U000635,WS000165,mclaughlinnicole@example.com,2025-11-29,professional,member,retail,10,organic,Australia,True,2025-12-30
U000636,WS000128,tprice@example.org,2024-08-25,free,admin,healthcare,25,paid_search,Canada,False,2025-06-05
U000637,WS001013,joshuapadilla@example.org,2024-03-11,free,member,finance,5,organic,Australia,False,2024-06-09
U000638,WS000817,lloydamanda@example.com,2025-06-06,free,member,education,5,organic,US,True,2025-12-27
U000639,WS000084,james14@example.net,2024-06-02,free,member,marketing,10,paid_search,UK,False,2025-03-02
U000640,WS000625,orose@example.com,2025-10-13,free,owner,marketing,5,referral,Canada,False,2025-11-22
U000641,WS000978,lcarr@example.org,2025-05-30,free,member,healthcare,10,organic,Germany,True,2025-12-27
U000642,WS000518,michael79@example.org,2024-03-21,starter,member,tech,10,paid_search,UK,False,2025-01-28
U000643,WS001940,samantha91@example.net,2025-10-12,free,member,healthcare,5,paid_search,UK,True,2025-12-27
U000644,WS000469,lawrenceallen@example.org,2025-10-22,free,guest,tech,5,referral,Australia,False,2025-11-17
U000645,WS002311,nathanielthomas@example.com,2025-07-09,free,owner,tech,10,organic,Canada,True,2025-12-26
U000646,WS000893,kcarlson@example.com,2024-09-22,starter,member,retail,10,paid_search,UK,False,2024-12-07
U000647,WS001905,olopez@example.net,2024-12-17,starter,member,healthcare,5,sales,US,False,2025-03-07
U000648,WS001050,angelaburns@example.org,2024-02-26,free,member,tech,25,organic,US,False,2025-06-23
U000649,WS001511,leonardhayes@example.org,2024-08-16,free,member,marketing,5,organic,Australia,False,2025-08-27
U000650,WS000688,stephanie72@example.org,2025-06-25,free,member,marketing,50,paid_search,US,False,2025-11-17
U000651,WS002482,gmaynard@example.net,2024-02-11,starter,admin,finance,5,organic,UK,False,2024-11-18
U000652,WS002488,fortiz@example.com,2025-06-13,professional,owner,finance,5,referral,Canada,True,2025-12-26
U000653,WS000470,fburns@example.net,2025-11-28,free,member,marketing,5,paid_search,UK,False,2025-12-15
U000654,WS000671,flynnjeffrey@example.org,2025-09-30,starter,admin,retail,25,paid_search,Australia,True,2025-12-28
U000655,WS001275,jeffrey42@example.com,2025-01-31,starter,admin,retail,5,organic,Germany,True,2025-12-27
U000656,WS000443,hdunn@example.net,2025-02-19,free,member,tech,5,paid_search,Australia,False,2025-10-11
U000657,WS002371,adamsamy@example.com,2025-02-24,enterprise,admin,finance,25,organic,Canada,True,2025-12-27
U000658,WS000106,wolfscott@example.org,2024-05-23,free,owner,tech,5,organic,US,True,2025-12-25
U000659,WS001278,pgarcia@example.org,2025-06-04,free,member,finance,5,sales,Australia,True,2025-12-26
U000660,WS002359,nancy07@example.com,2025-09-06,professional,owner,retail,5,organic,US,True,2025-12-26
U000661,WS001538,michelle17@example.org,2024-07-18,professional,member,retail,5,organic,Canada,True,2025-12-29
U000662,WS001625,jasonrojas@example.net,2025-06-05,free,owner,healthcare,100,organic,Germany,True,2025-12-30
U000663,WS000813,michelle96@example.org,2024-04-10,free,member,retail,5,organic,US,False,2024-09-09
U000664,WS000312,kristenli@example.org,2025-02-28,free,admin,healthcare,5,organic,US,False,2025-04-03
U000665,WS002426,amanda98@example.org,2024-06-15,starter,owner,finance,10,paid_search,UK,False,2025-02-27
U000666,WS000995,tiffany44@example.net,2025-07-14,free,member,tech,10,organic,US,True,2025-12-28
U000667,WS000418,stephanie81@example.org,2025-04-16,free,member,finance,10,referral,US,True,2025-12-25
U000668,WS001236,rsellers@example.net,2025-01-14,free,member,retail,5,sales,US,False,2025-02-16
U000669,WS002460,jacquelineanderson@example.org,2024-04-23,professional,admin,education,10,referral,UK,True,2025-12-31
U000670,WS000496,maria67@example.org,2024-09-02,free,member,education,5,paid_search,Australia,False,2025-02-11
U000671,WS002319,courtney67@example.org,2025-02-06,free,member,healthcare,25,paid_search,US,False,2025-04-15
U000672,WS000169,powellkara@example.net,2025-03-03,free,member,marketing,10,organic,Australia,False,2025-09-19
U000673,WS001423,shawn75@example.net,2025-01-28,free,owner,tech,25,organic,Australia,False,2025-06-11
U000674,WS002183,meltonmelanie@example.org,2024-01-30,free,owner,retail,10,paid_search,Canada,False,2024-04-14
U000675,WS001755,sreid@example.com,2025-07-28,free,member,tech,10,referral,Germany,False,2025-08-16
U000676,WS001518,flynnraymond@example.com,2025-01-12,free,member,education,50,organic,Germany,False,2025-03-30
U000677,WS000283,troymorris@example.com,2025-04-30,free,member,retail,100,referral,US,True,2025-12-27
U000678,WS002073,amy29@example.com,2024-07-11,free,owner,finance,25,organic,Australia,False,2025-03-01
U000679,WS001398,patricia00@example.org,2024-02-24,free,guest,retail,5,paid_search,US,False,2024-09-01
U000680,WS000052,ksmith@example.com,2025-05-23,starter,member,marketing,100,paid_search,US,True,2025-12-25
U000681,WS001721,bsmith@example.org,2024-10-09,free,member,education,250,organic,Canada,False,2025-01-23
U000682,WS002008,nicoleturner@example.com,2024-03-21,professional,guest,education,5,referral,Australia,False,2025-04-19
U000683,WS000433,penajohn@example.com,2024-07-14,free,owner,finance,10,organic,Canada,False,2024-12-13
U000684,WS001776,brettgarrett@example.net,2025-09-02,free,admin,healthcare,10,referral,Canada,True,2025-12-28
U000685,WS001484,rubendavis@example.org,2024-07-29,free,admin,tech,5,organic,Germany,False,2025-03-05
U000686,WS001884,lewischristian@example.net,2024-05-25,starter,member,tech,10,referral,UK,False,2025-01-06
U000687,WS000627,aprilwallace@example.org,2025-02-05,free,member,retail,5,paid_search,UK,False,2025-06-28
U000688,WS001784,lisa62@example.com,2025-01-23,free,guest,tech,50,organic,Germany,False,2025-07-15
U000689,WS000722,perezchristopher@example.org,2025-11-08,free,member,tech,5,sales,Germany,True,2025-12-31
U000690,WS002138,edwardsnicole@example.org,2024-06-26,free,member,marketing,10,paid_search,US,False,2025-06-26
U000691,WS001107,wayala@example.org,2024-07-14,free,member,marketing,5,paid_search,UK,False,2025-03-29
U000692,WS002205,caseyelliott@example.net,2024-06-27,free,member,education,10,organic,UK,False,2024-09-19
U000693,WS001981,scottbowen@example.net,2025-07-16,free,admin,education,10,organic,US,False,2025-09-08
U000694,WS001905,samanthajensen@example.com,2024-02-21,free,member,healthcare,50,paid_search,Germany,False,2024-11-30
U000695,WS001785,christophergarcia@example.org,2024-06-16,starter,member,education,50,referral,Canada,False,2024-08-17
U000696,WS002427,bbell@example.com,2024-09-18,starter,member,marketing,5,paid_search,Germany,False,2025-09-14
U000697,WS001100,johnnewman@example.org,2024-12-13,starter,admin,finance,5,paid_search,Australia,True,2025-12-25
U000698,WS001321,kimberly04@example.org,2024-03-24,professional,member,healthcare,10,paid_search,US,False,2025-02-06
U000699,WS001006,juliephillips@example.org,2024-02-09,free,admin,marketing,10,referral,UK,False,2024-10-31
U000700,WS000355,troyrodriguez@example.com,2024-04-25,free,member,education,5,organic,Germany,False,2024-07-15
U000701,WS001143,ricetiffany@example.com,2025-03-16,free,admin,tech,10,organic,Canada,False,2025-08-09
U000702,WS001847,david96@example.com,2024-03-10,free,member,education,10,referral,US,False,2025-02-14
U000703,WS000999,kathrynbest@example.org,2025-09-17,free,owner,education,10,organic,UK,False,2025-10-31
U000704,WS001904,matthewsalexander@example.org,2025-08-13,free,admin,retail,10,paid_search,UK,True,2025-12-30
U000705,WS002335,livingstonstacy@example.com,2024-12-15,starter,member,education,25,paid_search,UK,False,2025-03-23
U000706,WS002500,courtney86@example.com,2025-05-07,free,member,finance,5,sales,UK,False,2025-10-30
U000707,WS001553,imiller@example.net,2025-07-18,starter,member,education,50,organic,Germany,True,2025-12-25
U000708,WS001378,joshuacollins@example.net,2024-01-03,starter,owner,marketing,5,organic,UK,False,2025-06-15
U000709,WS000118,terrimoore@example.com,2025-08-25,free,member,finance,10,organic,US,True,2025-12-29
U000710,WS002025,wwillis@example.net,2024-10-07,starter,member,marketing,5,paid_search,UK,False,2025-04-22
U000711,WS001332,collinssamuel@example.org,2025-08-03,professional,guest,marketing,5,organic,Australia,True,2025-12-26
U000712,WS000745,sanchezsandy@example.org,2024-02-18,free,member,retail,25,referral,UK,False,2025-03-17
U000713,WS001998,dsalazar@example.com,2024-08-17,free,admin,finance,5,organic,Canada,False,2025-05-11
U000714,WS000869,davidzimmerman@example.net,2024-02-16,professional,member,marketing,10,referral,UK,False,2024-12-29
U000715,WS001454,martinstephanie@example.net,2024-12-23,starter,member,retail,5,sales,Australia,True,2025-12-31
U000716,WS001059,gary24@example.net,2025-03-23,starter,member,tech,10,paid_search,UK,False,2025-05-14
U000717,WS001395,wiseanthony@example.com,2025-01-28,free,admin,education,5,paid_search,Australia,False,2025-04-28
U000718,WS001146,alexandria49@example.net,2025-09-05,free,guest,tech,5,paid_search,Australia,True,2025-12-26
U000719,WS002442,crawfordwilliam@example.org,2025-08-24,free,member,education,10,organic,Germany,False,2025-11-30
U000720,WS001132,kvillarreal@example.com,2024-10-09,starter,member,tech,5,paid_search,US,False,2024-12-27
U000721,WS002277,jonathangarcia@example.net,2025-11-24,free,member,marketing,5,paid_search,UK,True,2025-12-30
U000722,WS000042,perezwilliam@example.org,2024-07-22,starter,admin,tech,5,paid_search,Australia,False,2024-08-21
U000723,WS002117,sanchezthomas@example.com,2025-09-19,professional,member,finance,5,paid_search,Australia,True,2025-12-29
U000724,WS000783,haroldhorne@example.org,2025-03-24,free,admin,finance,10,organic,US,True,2025-12-28
U000725,WS000351,pwalker@example.com,2025-12-05,starter,guest,education,100,organic,US,True,2025-12-29
U000726,WS000989,joseph19@example.com,2024-06-26,free,admin,tech,50,organic,UK,False,2025-03-18
U000727,WS001665,shawrachel@example.org,2025-03-30,free,guest,healthcare,10,paid_search,Canada,False,2025-07-31
U000728,WS002002,lindajarvis@example.com,2024-04-21,starter,admin,marketing,10,organic,Canada,False,2025-07-10
U000729,WS002275,wileymichelle@example.com,2025-06-17,free,owner,healthcare,5,organic,UK,True,2025-12-27
U000730,WS000985,christopher70@example.com,2025-03-09,free,member,healthcare,10,organic,UK,False,2025-05-20
U000731,WS001951,kellymueller@example.net,2025-08-19,free,member,tech,5,paid_search,Canada,False,2025-11-06
U000732,WS002011,stevenvargas@example.com,2024-04-08,free,member,finance,5,referral,UK,False,2025-06-23
U000733,WS001836,jessicapayne@example.org,2025-10-17,free,member,finance,10,organic,UK,True,2025-12-26
U000734,WS000071,adamortiz@example.org,2024-06-19,free,member,healthcare,5,organic,US,False,2024-11-09
U000735,WS000382,cynthia05@example.org,2024-01-29,starter,member,marketing,5,organic,UK,False,2024-06-26
U000736,WS001206,usweeney@example.com,2025-03-16,free,member,finance,50,organic,Australia,True,2025-12-29
U000737,WS000908,harristonya@example.com,2025-12-22,professional,member,education,5,paid_search,Germany,True,2025-12-31
U000738,WS001657,jwoodward@example.net,2024-02-21,professional,member,education,100,sales,US,True,2025-12-28
U000739,WS000997,christopher38@example.com,2025-09-29,free,member,tech,5,organic,UK,False,2025-11-03
U000740,WS001255,stephen19@example.org,2024-03-02,free,guest,finance,25,organic,Australia,False,2024-07-27
U000741,WS002383,danafoster@example.net,2024-06-20,free,admin,education,25,paid_search,Germany,False,2024-11-03
U000742,WS001512,grahamtamara@example.org,2024-11-25,starter,member,retail,10,organic,Canada,False,2025-05-12
U000743,WS001939,jose56@example.net,2024-01-26,starter,member,marketing,50,referral,Germany,False,2024-08-17
U000744,WS002268,louis43@example.org,2025-03-25,free,admin,healthcare,5,referral,Canada,True,2025-12-30
U000745,WS002175,derekcarrillo@example.org,2025-09-17,free,member,tech,100,organic,US,False,2025-10-23
U000746,WS001409,danielcole@example.com,2024-10-01,free,member,finance,5,paid_search,Canada,False,2025-08-31
U000747,WS001743,wmartinez@example.org,2025-11-12,starter,member,finance,5,sales,UK,True,2025-12-31
U000748,WS002255,qparker@example.org,2025-06-07,free,member,marketing,10,referral,Germany,False,2025-10-08
U000749,WS001355,mooregina@example.net,2025-11-03,free,admin,retail,50,referral,US,False,2025-11-27
U000750,WS001442,lewismelissa@example.org,2025-10-27,free,guest,retail,50,organic,UK,False,2025-11-04
U000751,WS001859,dawsontanya@example.com,2025-02-28,free,admin,retail,25,paid_search,UK,False,2025-09-12
U000752,WS001110,byrdjorge@example.org,2025-10-13,starter,member,marketing,50,paid_search,UK,True,2025-12-25
U000753,WS001256,cranemelissa@example.net,2025-05-15,free,member,education,50,sales,Canada,False,2025-07-12
U000754,WS001030,codygarcia@example.org,2024-05-10,free,member,tech,25,paid_search,US,True,2025-12-26
U000755,WS000945,smithmaria@example.org,2025-01-06,professional,member,education,100,organic,Australia,True,2025-12-31
U000756,WS000495,jamesmorales@example.net,2025-12-22,free,admin,finance,10,sales,UK,True,2025-12-27
U000757,WS000789,aguilarjonathan@example.org,2024-06-22,starter,member,marketing,50,organic,US,False,2024-11-18
U000758,WS001293,osbornjames@example.net,2024-07-10,starter,owner,retail,50,paid_search,Australia,False,2024-12-15
U000759,WS000490,flamb@example.com,2024-07-13,starter,owner,finance,10,referral,Australia,False,2025-05-19
U000760,WS002195,williamssteven@example.org,2025-02-08,starter,member,healthcare,5,paid_search,Canada,False,2025-10-19
U000761,WS000759,zunderwood@example.com,2025-11-10,free,admin,retail,25,referral,US,False,2025-11-28
U000762,WS000785,reyesronald@example.com,2024-03-25,professional,member,tech,5,organic,Canada,False,2025-08-10
U000763,WS000887,rebekahhill@example.com,2024-08-07,free,owner,tech,5,organic,Australia,False,2025-08-25
U000764,WS001984,austinharvey@example.org,2025-06-16,free,member,education,5,paid_search,UK,True,2025-12-27
U000765,WS001133,victor87@example.org,2025-09-24,starter,member,tech,5,referral,Germany,True,2025-12-31
