user_id,workspace_id,email,signup_date,account_tier,user_role,industry,team_size,signup_source,country,is_active,last_login_date
u_1485,ws_1151,brian06@example.org,2025-11-29,professional,owner,marketing,28,organic,USA,True,2025-12-31
u_1486,ws_1386,lindsaycontreras@example.com,2025-09-12,free,member,tech,32,sales,USA,False,2025-11-09
u_1487,ws_1237,joycehall@example.org,2025-07-09,professional,guest,finance,32,organic,Germany,True,2025-12-31
u_1488,ws_2159,mosstracy@example.org,2024-09-29,free,admin,tech,43,paid_search,Germany,False,2024-12-16
u_1489,ws_1244,nmeadows@example.org,2025-01-03,professional,guest,healthcare,48,paid_search,USA,True,2025-12-31
u_1490,ws_1743,jacquelineanderson@example.org,2025-02-20,free,guest,healthcare,18,paid_search,USA,False,2025-04-19
u_1491,ws_1582,conwaylori@example.org,2025-03-03,free,owner,tech,27,organic,USA,False,2025-05-30
u_1492,ws_2427,lcarr@example.org,2025-08-24,professional,guest,healthcare,32,referral,USA,True,2025-12-31
u_1493,ws_2471,wilsonbrooke@example.net,2024-03-05,enterprise,member,retail,33,organic,UK,False,2024-04-23
u_1494,ws_1411,bryanharris@example.com,2025-02-04,enterprise,guest,tech,42,referral,Australia,True,2025-12-31
u_1495,ws_751,rnguyen@example.net,2025-10-23,free,admin,education,24,sales,Germany,False,2025-11-02
u_1496,ws_1460,marcoconnell@example.org,2025-06-26,free,admin,marketing,14,paid_search,USA,False,2025-09-04
u_1497,ws_1750,watkinsmatthew@example.org,2024-09-28,free,member,tech,14,paid_search,USA,False,2024-11-08
u_1498,ws_882,donald62@example.net,2024-02-09,professional,guest,healthcare,49,organic,Canada,True,2025-12-31
u_1499,ws_1105,angela73@example.net,2025-08-11,starter,member,education,37,organic,Germany,True,2025-12-31
u_1500,ws_1804,andersonkylie@example.net,2024-07-15,enterprise,guest,tech,35,paid_search,USA,False,2024-09-24
u_1501,ws_1990,bstrickland@example.com,2025-01-06,professional,member,healthcare,10,referral,USA,True,2025-12-31
u_1502,ws_571,smithharry@example.org,2025-06-28,enterprise,owner,tech,23,paid_search,USA,True,2025-12-31
u_1503,ws_40,robert72@example.org,2025-04-13,professional,guest,tech,39,referral,USA,True,2025-12-31
u_1504,ws_32,daniellemills@example.com,2024-10-02,enterprise,guest,finance,37,organic,Germany,False,2024-10-14
u_1505,ws_1731,sharonbishop@example.org,2025-02-02,professional,owner,tech,5,paid_search,Germany,True,2025-12-31
u_1506,ws_219,jennifersalazar@example.org,2025-02-22,free,admin,finance,2,organic,USA,False,2025-05-01
u_1507,ws_1394,michael08@example.org,2024-08-21,free,member,healthcare,8,referral,Germany,False,2024-11-07
u_1508,ws_1865,davidmoreno@example.org,2024-08-03,free,admin,healthcare,8,referral,Germany,False,2024-09-03
u_1509,ws_984,michelle88@example.org,2024-05-14,free,owner,tech,34,organic,Germany,False,2024-07-31
u_1510,ws_1282,qtownsend@example.org,2025-08-26,starter,owner,tech,46,referral,France,True,2025-12-31
u_1511,ws_2057,brian12@example.net,2024-09-20,enterprise,member,tech,38,referral,Australia,False,2024-11-18
u_1512,ws_1430,kjimenez@example.net,2024-10-22,enterprise,admin,tech,45,referral,USA,True,2025-12-31
u_1513,ws_990,brownmichael@example.org,2024-03-17,professional,owner,healthcare,43,organic,USA,True,2025-12-31
u_1514,ws_1134,nking@example.com,2025-10-02,starter,member,tech,4,organic,Canada,True,2025-12-31
u_1515,ws_1546,garciabrian@example.net,2025-08-05,enterprise,admin,tech,26,paid_search,UK,True,2025-12-31
u_1516,ws_1637,ericjohnson@example.net,2024-03-09,starter,guest,marketing,39,paid_search,USA,False,2024-04-16
u_1517,ws_2326,jonesjoe@example.com,2025-03-05,free,admin,education,32,referral,USA,False,2025-04-07
u_1518,ws_850,robert53@example.org,2024-06-18,starter,admin,tech,44,organic,USA,False,2024-06-19
u_1519,ws_2491,jeremy36@example.org,2024-10-28,professional,admin,healthcare,43,organic,UK,False,2024-11-22
u_1520,ws_1529,evance@example.com,2025-10-26,enterprise,member,finance,39,referral,Australia,True,2025-12-31
u_1521,ws_515,bbrown@example.org,2025-07-03,starter,admin,marketing,21,referral,Germany,True,2025-12-31
u_1522,ws_135,sarahgibson@example.com,2025-05-19,free,member,finance,20,referral,UK,False,2025-06-21
u_1523,ws_277,derek35@example.com,2024-05-12,professional,owner,tech,42,sales,USA,False,2024-08-09
u_1524,ws_1401,matthewjohnson@example.net,2024-02-29,free,owner,tech,13,referral,USA,False,2024-04-09
u_1525,ws_599,ramirezdaniel@example.com,2025-12-15,professional,admin,marketing,39,sales,Germany,True,2025-12-31
u_1526,ws_679,wbarnes@example.com,2024-06-29,free,guest,finance,1,paid_search,USA,False,2024-07-20
u_1527,ws_1744,oliviamunoz@example.net,2025-09-14,professional,guest,healthcare,42,referral,UK,True,2025-12-31
u_1528,ws_657,belindatran@example.org,2025-08-18,free,member,marketing,14,referral,USA,False,2025-11-14
u_1529,ws_2269,jenkinsaimee@example.org,2025-08-24,free,owner,education,5,sales,USA,False,2025-09-22
u_1530,ws_2448,rhood@example.org,2025-08-26,enterprise,member,marketing,47,sales,USA,True,2025-12-31
u_1531,ws_935,pfitzgerald@example.org,2025-05-06,professional,owner,marketing,34,sales,Germany,True,2025-12-31
u_1532,ws_1800,ryan39@example.org,2025-04-20,free,guest,marketing,6,sales,USA,False,2025-04-22
u_1533,ws_1967,butlerbradley@example.com,2025-10-04,enterprise,admin,tech,28,referral,USA,False,2025-10-07
u_1534,ws_269,simmonsphillip@example.net,2024-05-28,enterprise,guest,marketing,35,sales,USA,True,2025-12-31
u_1535,ws_1205,chavezjohn@example.net,2024-06-14,starter,owner,marketing,42,referral,UK,False,2024-08-27
u_1536,ws_293,steelerichard@example.org,2024-02-02,professional,member,healthcare,27,referral,Canada,False,2024-03-10
u_1537,ws_486,michaelallen@example.org,2025-12-30,free,owner,tech,2,sales,UK,True,2025-12-31
u_1538,ws_1744,castillokevin@example.net,2024-10-04,professional,admin,healthcare,42,paid_search,UK,False,2024-12-15
u_1539,ws_861,vhodge@example.net,2024-12-01,free,guest,finance,1,referral,USA,False,2024-12-25
u_1540,ws_707,braysteven@example.org,2025-01-24,professional,member,healthcare,31,paid_search,USA,True,2025-12-31
u_1541,ws_1533,xlopez@example.net,2025-12-20,professional,admin,marketing,32,sales,USA,True,2025-12-31
u_1542,ws_2258,apadilla@example.net,2024-06-27,free,admin,marketing,2,referral,Germany,False,2024-07-01
u_1543,ws_1096,cruzhannah@example.net,2025-04-11,enterprise,member,education,23,referral,USA,True,2025-12-31
u_1544,ws_2419,phillipskaren@example.net,2024-07-02,free,owner,finance,8,paid_search,USA,False,2024-07-20
u_1545,ws_434,kristinmiller@example.com,2024-02-12,free,guest,education,48,referral,Germany,False,2024-04-21
u_1546,ws_419,robertsonrenee@example.com,2025-07-20,enterprise,admin,tech,32,referral,USA,True,2025-12-31
u_1547,ws_1679,rodriguezmichael@example.net,2024-03-17,professional,member,tech,41,organic,Canada,True,2025-12-31
u_1548,ws_1078,diazgregory@example.net,2024-11-03,starter,owner,tech,4,paid_search,France,True,2025-12-31
u_1549,ws_614,castrokim@example.org,2024-01-07,enterprise,owner,marketing,30,sales,USA,False,2024-02-12
u_1550,ws_1584,john17@example.net,2025-08-30,free,guest,education,19,referral,Germany,False,2025-09-25
u_1551,ws_810,karenhodges@example.com,2024-12-20,starter,owner,retail,2,paid_search,France,True,2025-12-31
u_1552,ws_1196,rachael86@example.com,2024-10-27,free,admin,marketing,13,paid_search,USA,False,2024-11-08
u_1553,ws_662,brownmichael@example.com,2025-05-25,enterprise,guest,tech,26,referral,USA,True,2025-12-31
u_1554,ws_1389,harrisonamanda@example.net,2025-11-21,enterprise,admin,tech,40,referral,USA,False,2026-01-15
u_1555,ws_939,shannon51@example.org,2025-10-20,free,member,tech,6,sales,USA,False,2025-10-23
u_1556,ws_24,zmiller@example.org,2025-05-23,professional,member,tech,45,organic,USA,True,2025-12-31
u_1557,ws_2102,susan11@example.org,2024-06-11,professional,member,marketing,28,referral,Australia,True,2025-12-31
u_1558,ws_545,daniel27@example.org,2024-04-22,free,owner,finance,26,organic,USA,False,2024-05-19
u_1559,ws_1310,abigailburton@example.com,2024-06-03,professional,member,tech,47,paid_search,USA,False,2024-06-12
u_1560,ws_511,imontes@example.org,2024-09-22,enterprise,member,marketing,49,referral,UK,True,2025-12-31
u_1561,ws_1283,creed@example.net,2025-10-16,enterprise,owner,tech,29,referral,USA,True,2025-12-31
u_1562,ws_1223,carterbryan@example.org,2025-12-11,free,admin,finance,14,referral,USA,True,2025-12-31
u_1563,ws_1929,robert55@example.com,2024-10-07,professional,admin,tech,25,organic,USA,True,2025-12-31
u_1564,ws_476,kellis@example.org,2025-01-10,enterprise,guest,tech,22,paid_search,UK,False,2025-03-27
u_1565,ws_1345,george43@example.com,2025-01-10,free,guest,marketing,31,referral,USA,False,2025-04-07
u_1566,ws_419,tara02@example.com,2025-07-14,enterprise,member,tech,32,referral,USA,True,2025-12-31
u_1567,ws_2226,stephen29@example.org,2024-05-24,free,owner,education,14,organic,UK,False,2024-06-15
u_1568,ws_1803,ian22@example.org,2024-01-01,free,member,tech,19,sales,USA,False,2024-03-05
u_1569,ws_1320,darylchaney@example.net,2025-05-14,professional,owner,education,43,sales,USA,True,2025-12-31
u_1570,ws_481,scottwood@example.org,2025-09-01,professional,owner,healthcare,38,referral,Australia,False,2025-11-21
u_1571,ws_136,wadetiffany@example.org,2025-09-02,free,admin,tech,33,organic,USA,False,2025-11-28
u_1572,ws_909,shane28@example.com,2024-03-05,free,owner,marketing,49,referral,Canada,False,2024-05-02
u_1573,ws_114,knapprichard@example.com,2025-07-22,free,owner,marketing,47,sales,Canada,False,2025-08-04
u_1574,ws_821,staciereilly@example.org,2024-07-20,enterprise,owner,tech,39,organic,USA,True,2025-12-31
u_1575,ws_1608,cordovaamy@example.net,2025-07-13,professional,member,tech,28,referral,Australia,True,2025-12-31
u_1576,ws_1469,deborah47@example.com,2024-12-05,professional,admin,tech,5,sales,Germany,True,2025-12-31
u_1577,ws_2163,laurenchandler@example.com,2025-11-16,enterprise,member,tech,44,referral,Canada,True,2025-12-31
u_1578,ws_1245,hannah70@example.org,2024-05-05,free,admin,tech,6,referral,USA,False,2024-05-29
u_1579,ws_990,parkerrichard@example.org,2025-05-12,starter,member,healthcare,43,referral,USA,False,2025-05-13
u_1580,ws_694,uhoward@example.org,2025-07-03,enterprise,admin,tech,40,referral,UK,True,2025-12-31
u_1581,ws_1613,brandywalker@example.com,2025-02-07,enterprise,guest,marketing,7,organic,Canada,True,2025-12-31
u_1582,ws_87,andrewryan@example.com,2024-01-10,starter,guest,healthcare,30,sales,Canada,False,2024-03-11
u_1583,ws_1358,daughertypreston@example.com,2024-01-18,free,member,marketing,14,sales,Canada,False,2024-03-01
u_1584,ws_2295,carrie80@example.net,2024-07-11,starter,guest,finance,43,organic,USA,True,2025-12-31
u_1585,ws_1593,raymond65@example.com,2025-03-22,starter,guest,tech,11,sales,USA,True,2025-12-31
u_1586,ws_821,alexander55@example.com,2024-02-16,professional,member,tech,39,referral,USA,True,2025-12-31
u_1587,ws_635,fsawyer@example.org,2025-05-17,enterprise,member,finance,25,sales,UK,True,2025-12-31
u_1588,ws_1701,afigueroa@example.com,2025-11-28,enterprise,member,marketing,25,referral,USA,True,2025-12-31
u_1589,ws_915,frank66@example.org,2025-07-02,free,member,tech,43,sales,USA,True,2025-12-31
u_1590,ws_2310,thomaskevin@example.net,2024-05-12,starter,owner,marketing,30,referral,USA,True,2025-12-31
u_1591,ws_2058,carl96@example.org,2024-07-19,starter,guest,retail,3,referral,USA,False,2024-10-13
u_1592,ws_2003,ortizrobin@example.com,2025-06-27,professional,owner,retail,23,organic,USA,False,2025-07-17
u_1593,ws_2155,angelapage@example.org,2025-02-11,professional,member,finance,32,sales,Canada,True,2025-12-31
u_1594,ws_2112,jacobjames@example.net,2025-07-27,free,admin,tech,15,referral,Canada,True,2025-12-31
u_1595,ws_1524,twilliams@example.net,2025-11-13,free,guest,retail,19,paid_search,USA,True,2025-12-31
u_1596,ws_335,troy73@example.org,2024-03-03,free,member,marketing,8,organic,USA,False,2024-04-01
u_1597,ws_1135,moorekevin@example.net,2024-10-27,professional,admin,tech,22,referral,Canada,True,2025-12-31
u_1598,ws_1624,qmartinez@example.com,2025-05-08,free,member,marketing,4,organic,Canada,False,2025-08-01
u_1599,ws_1084,swhite@example.net,2025-11-08,professional,guest,marketing,21,paid_search,UK,True,2025-12-31
u_1600,ws_422,anthonyhubbard@example.com,2025-12-16,free,owner,education,3,paid_search,USA,True,2025-12-31
u_1601,ws_746,georgemichael@example.com,2025-11-18,free,member,tech,19,organic,USA,True,2025-12-31
u_1602,ws_707,ooneill@example.net,2025-05-12,enterprise,guest,healthcare,31,paid_search,USA,True,2025-12-31
u_1603,ws_169,hmccann@example.com,2024-11-18,enterprise,member,marketing,44,referral,UK,True,2025-12-31
u_1604,ws_31,brucefrancisco@example.org,2024-06-25,starter,member,tech,48,referral,USA,False,2024-07-18
u_1605,ws_2315,luisjohns@example.org,2025-08-19,professional,guest,tech,44,paid_search,USA,True,2025-12-31
u_1606,ws_2129,frank45@example.com,2024-11-23,starter,member,retail,13,sales,USA,False,2025-02-13
u_1607,ws_1748,brandon48@example.net,2024-05-12,free,member,tech,17,paid_search,Canada,True,2025-12-31
u_1608,ws_973,palmerkatie@example.org,2025-08-17,enterprise,guest,tech,29,paid_search,UK,False,2025-10-26
u_1609,ws_770,georgegary@example.com,2024-06-10,free,member,finance,42,sales,USA,False,2024-07-17
u_1610,ws_863,margaret44@example.net,2025-11-22,starter,owner,tech,12,organic,Canada,True,2025-12-31
u_1611,ws_1848,cody95@example.org,2024-04-06,starter,admin,healthcare,32,sales,USA,False,2024-06-30
u_1612,ws_1511,taylorjuan@example.com,2024-12-19,free,owner,healthcare,29,paid_search,USA,False,2024-12-24
u_1613,ws_1426,kpeterson@example.org,2025-10-31,professional,guest,marketing,21,referral,France,True,2025-12-31
u_1614,ws_17,ericwalker@example.org,2024-07-02,free,owner,tech,40,sales,Germany,False,2024-07-27
u_1615,ws_704,butlersabrina@example.org,2024-11-13,enterprise,member,tech,22,referral,Australia,False,2024-11-30
u_1616,ws_2021,sandramendoza@example.com,2025-07-06,free,admin,tech,4,sales,UK,False,2025-09-12
u_1617,ws_1760,don79@example.net,2024-11-18,professional,owner,tech,17,paid_search,USA,True,2025-12-31
u_1618,ws_1802,gerald40@example.net,2024-02-13,starter,member,retail,49,organic,USA,False,2024-04-14
u_1619,ws_1115,walkermelissa@example.org,2025-10-12,enterprise,owner,finance,36,sales,Australia,True,2025-12-31
u_1620,ws_2445,kyleclark@example.org,2025-12-03,enterprise,owner,education,37,paid_search,Canada,True,2025-12-31
u_1621,ws_76,yvazquez@example.org,2025-07-02,free,member,tech,8,paid_search,Germany,True,2025-12-31
u_1622,ws_2182,smithtodd@example.com,2025-10-15,free,admin,tech,18,sales,Australia,True,2025-12-31
u_1623,ws_1522,gonzalezantonio@example.net,2025-09-04,professional,guest,finance,29,sales,Australia,True,2025-12-31
u_1624,ws_578,harrisonrebekah@example.org,2024-01-04,professional,owner,finance,2,referral,USA,True,2025-12-31
u_1625,ws_459,turneralex@example.org,2024-09-22,professional,member,tech,29,paid_search,Canada,False,2024-11-09
u_1626,ws_632,morajamie@example.org,2024-05-31,starter,owner,healthcare,14,sales,USA,False,2024-07-28
u_1627,ws_2269,ellenjohnson@example.org,2024-07-28,enterprise,guest,education,5,organic,USA,True,2025-12-31
u_1628,ws_773,stacy55@example.org,2025-04-08,enterprise,admin,marketing,39,referral,Germany,True,2025-12-31
u_1629,ws_255,williamjones@example.net,2024-05-29,free,member,education,20,paid_search,Australia,False,2024-06-11
u_1630,ws_2321,ricejennifer@example.com,2024-05-18,professional,guest,finance,35,organic,USA,True,2025-12-31
u_1631,ws_223,rachelmedina@example.net,2024-09-26,starter,admin,tech,25,organic,France,True,2025-12-31
u_1632,ws_643,glasssamantha@example.net,2025-10-12,enterprise,guest,education,20,referral,USA,True,2025-12-31
u_1633,ws_610,lrichardson@example.org,2024-07-25,enterprise,owner,tech,38,organic,UK,True,2025-12-31
u_1634,ws_2140,gnunez@example.org,2025-02-11,enterprise,owner,tech,1,sales,USA,False,2025-05-06
u_1635,ws_584,tina63@example.net,2025-02-04,enterprise,guest,tech,45,referral,Canada,True,2025-12-31
u_1636,ws_1733,rickjuarez@example.com,2025-10-31,free,guest,tech,2,paid_search,Australia,True,2025-12-31
u_1637,ws_1994,owensapril@example.com,2024-04-07,enterprise,owner,finance,39,referral,Canada,False,2024-05-29
u_1638,ws_2458,janet80@example.org,2024-05-19,free,member,education,24,sales,Germany,False,2024-06-17
u_1639,ws_332,tristan64@example.com,2024-03-16,professional,admin,tech,24,organic,USA,False,2024-05-27
u_1640,ws_1912,gloria73@example.net,2024-11-10,professional,admin,healthcare,44,sales,USA,False,2024-12-12
u_1641,ws_1742,broberts@example.org,2024-08-02,professional,guest,tech,47,organic,USA,False,2024-10-17
u_1642,ws_1558,jacobsonleah@example.net,2024-12-31,professional,guest,retail,25,organic,USA,True,2025-12-31
u_1643,ws_1313,harry71@example.com,2025-11-21,starter,guest,marketing,20,organic,Australia,True,2025-12-31
u_1644,ws_420,rmills@example.org,2024-01-07,professional,member,finance,47,organic,USA,True,2025-12-31
u_1645,ws_415,thomasrichard@example.net,2025-12-13,free,guest,retail,6,organic,France,True,2025-12-31
u_1646,ws_333,figueroapatricia@example.org,2024-09-28,free,guest,marketing,8,sales,USA,False,2024-10-13
u_1647,ws_1753,coxjames@example.org,2025-10-10,starter,owner,healthcare,7,referral,USA,True,2025-12-31
u_1648,ws_453,bmartinez@example.net,2024-03-23,professional,guest,retail,36,sales,Canada,False,2024-04-20
u_1649,ws_1788,tramirez@example.net,2025-03-24,free,admin,finance,33,referral,Germany,False,2025-05-08
u_1650,ws_1955,katelyn65@example.com,2025-01-19,professional,admin,education,13,paid_search,USA,True,2025-12-31
u_1651,ws_1098,garcher@example.com,2024-12-09,professional,member,tech,41,referral,USA,True,2025-12-31
u_1652,ws_2453,katrinarodriguez@example.com,2024-08-15,enterprise,admin,education,25,referral,USA,False,2024-10-05
u_1653,ws_2109,ocrawford@example.org,2024-11-22,starter,owner,tech,10,sales,Canada,True,2025-12-31
u_1654,ws_1613,garciabrian@example.org,2024-07-07,free,guest,marketing,7,sales,Canada,False,2024-08-22
u_1655,ws_761,lgregory@example.com,2025-08-10,free,owner,marketing,33,organic,Germany,False,2025-10-18
u_1656,ws_1085,eric99@example.org,2025-06-15,free,admin,healthcare,19,paid_search,USA,False,2025-08-21
u_1657,ws_618,guerreroapril@example.com,2025-09-28,starter,admin,tech,20,paid_search,Australia,True,2025-12-31
u_1658,ws_2349,qharris@example.com,2025-09-15,free,guest,healthcare,40,referral,USA,True,2025-12-31
u_1659,ws_1071,iwagner@example.com,2024-09-06,free,owner,marketing,13,sales,USA,False,2024-11-17
u_1660,ws_664,cisnerosanthony@example.com,2024-01-23,professional,owner,tech,17,paid_search,USA,True,2025-12-31
u_1661,ws_1183,reyesleonard@example.com,2025-01-07,free,member,marketing,16,paid_search,USA,False,2025-02-15
u_1662,ws_1604,cstevens@example.org,2024-05-15,professional,owner,tech,41,organic,USA,False,2024-08-05
u_1663,ws_1772,nicole27@example.com,2024-10-03,enterprise,member,marketing,29,organic,USA,False,2024-10-11
u_1664,ws_1149,larryprice@example.org,2025-03-14,professional,guest,education,8,referral,USA,True,2025-12-31
u_1665,ws_1181,rkeller@example.net,2024-02-25,professional,guest,tech,48,paid_search,Australia,False,2024-03-11
u_1666,ws_1661,kalvarez@example.net,2024-03-20,enterprise,member,healthcare,49,organic,USA,False,2024-06-05
u_1667,ws_440,myerstroy@example.com,2024-05-05,free,member,education,18,referral,France,False,2024-07-27
u_1668,ws_140,katie45@example.org,2025-08-29,starter,owner,tech,35,paid_search,USA,False,2025-09-12
u_1669,ws_1222,garzadavid@example.com,2025-12-29,enterprise,member,marketing,34,organic,UK,True,2025-12-31
u_1670,ws_314,lisa90@example.net,2025-03-11,enterprise,member,tech,24,organic,UK,True,2025-12-31
u_1671,ws_1640,oscar65@example.com,2024-01-24,starter,admin,marketing,31,organic,France,False,2024-04-09
u_1672,ws_1161,qbell@example.org,2025-07-27,free,owner,finance,6,sales,USA,False,2025-08-05
u_1673,ws_1086,jimmycollins@example.org,2024-10-05,free,member,marketing,7,organic,France,False,2024-10-26
u_1674,ws_1158,meltondanny@example.org,2024-09-28,professional,owner,retail,27,organic,USA,True,2025-12-31
u_1675,ws_826,ryanbenjamin@example.net,2025-05-10,free,member,education,17,organic,Germany,False,2025-05-20
u_1676,ws_2015,abradley@example.com,2025-03-04,free,member,marketing,17,referral,USA,False,2025-03-18
u_1677,ws_161,dominguezbrianna@example.com,2025-11-30,free,guest,tech,18,sales,Australia,True,2025-12-31
u_1678,ws_561,uhudson@example.net,2024-06-04,professional,guest,tech,29,sales,USA,True,2025-12-31
u_1679,ws_560,stokescraig@example.net,2024-06-12,free,guest,tech,7,organic,UK,False,2024-07-04
u_1680,ws_580,matthewshaw@example.net,2024-06-25,professional,member,tech,44,referral,USA,True,2025-12-31
u_1681,ws_972,garrett45@example.com,2025-04-22,free,member,healthcare,14,referral,USA,True,2025-12-31
u_1682,ws_1473,tylerboone@example.org,2025-05-10,professional,guest,healthcare,6,sales,USA,True,2025-12-31
u_1683,ws_262,karlwilliams@example.net,2025-01-02,free,owner,finance,14,sales,USA,False,2025-03-04
u_1684,ws_1764,nballard@example.net,2024-07-13,professional,admin,tech,23,organic,Canada,False,2024-09-15
u_1685,ws_40,robbinsbelinda@example.net,2025-03-31,professional,owner,tech,39,organic,USA,True,2025-12-31
u_1686,ws_589,joshua98@example.com,2024-08-18,professional,member,marketing,27,sales,Germany,True,2025-12-31
u_1687,ws_2325,yclark@example.org,2025-11-18,starter,member,tech,22,sales,USA,True,2025-12-31
u_1688,ws_463,william46@example.net,2025-08-05,professional,member,finance,47,sales,USA,True,2025-12-31
u_1689,ws_720,james64@example.net,2024-01-21,free,owner,healthcare,14,sales,USA,False,2024-02-29
u_1690,ws_2332,jpowers@example.org,2025-06-15,free,guest,education,12,organic,USA,False,2025-06-27
u_1691,ws_2167,burtonzachary@example.org,2025-06-20,starter,owner,finance,46,referral,USA,True,2025-12-31
u_1692,ws_1870,vlewis@example.com,2024-08-07,enterprise,member,finance,28,sales,Canada,False,2024-09-28
u_1693,ws_333,sharon89@example.com,2025-06-08,free,admin,marketing,8,sales,USA,False,2025-08-30
u_1694,ws_2443,boydmichael@example.org,2024-07-20,free,admin,finance,10,sales,USA,False,2024-08-13
u_1695,ws_59,edwardjennings@example.com,2025-04-21,free,guest,finance,11,sales,USA,False,2025-06-15
u_1696,ws_707,ejenkins@example.net,2024-06-06,professional,member,healthcare,31,referral,USA,False,2024-08-24
u_1697,ws_2161,meghanadams@example.com,2025-02-21,starter,guest,education,18,sales,USA,False,2025-03-10
u_1698,ws_2364,jonathanburke@example.com,2024-07-03,free,member,education,19,sales,France,False,2024-08-09
u_1699,ws_1613,daniellee@example.org,2024-10-03,free,member,marketing,7,paid_search,Canada,False,2024-12-22
u_1700,ws_1977,steven86@example.com,2024-05-21,professional,member,marketing,24,paid_search,USA,True,2025-12-31
u_1701,ws_2101,harrisjoseph@example.org,2024-12-21,starter,guest,finance,1,referral,UK,False,2025-01-18
u_1702,ws_1334,kristine48@example.org,2024-09-27,enterprise,guest,tech,23,paid_search,Germany,True,2025-12-31
u_1703,ws_1043,stuarttodd@example.org,2025-07-29,enterprise,owner,tech,38,paid_search,USA,True,2025-12-31
u_1704,ws_1740,heathchristopher@example.net,2025-05-06,professional,owner,healthcare,49,referral,Canada,False,2025-08-01
u_1705,ws_1535,michelle65@example.net,2025-08-19,professional,member,finance,4,referral,USA,True,2025-12-31
u_1706,ws_1021,sandersmary@example.org,2025-04-04,professional,guest,tech,28,sales,USA,True,2025-12-31
u_1707,ws_782,danielnavarro@example.org,2024-12-04,starter,admin,healthcare,22,referral,USA,False,2025-02-11
u_1708,ws_1602,tyler13@example.net,2024-08-16,starter,guest,finance,4,organic,USA,True,2025-12-31
u_1709,ws_110,mejialawrence@example.net,2025-10-18,starter,admin,tech,42,sales,France,True,2025-12-31
u_1710,ws_1377,vshaffer@example.org,2025-04-18,free,owner,finance,2,referral,Germany,False,2025-05-26
u_1711,ws_662,grobinson@example.org,2024-03-26,professional,member,tech,26,sales,USA,True,2025-12-31
u_1712,ws_1504,taragonzales@example.com,2024-03-16,free,member,healthcare,5,sales,USA,False,2024-04-09
u_1713,ws_224,henrynicholas@example.org,2025-04-17,enterprise,member,marketing,29,organic,Australia,True,2025-12-31
u_1714,ws_2048,amy73@example.com,2025-11-08,enterprise,admin,tech,38,sales,Australia,True,2025-12-31
u_1715,ws_1225,michaelbaldwin@example.com,2025-07-19,professional,owner,finance,24,sales,Canada,False,2025-08-10
u_1716,ws_2403,brewerrebecca@example.org,2024-12-21,professional,guest,marketing,31,referral,USA,True,2025-12-31
u_1717,ws_1746,vazquezkristina@example.org,2024-08-01,professional,member,healthcare,25,referral,Australia,False,2024-09-03
u_1718,ws_709,angela45@example.net,2025-01-14,free,member,marketing,33,organic,UK,False,2025-02-07
u_1719,ws_752,nicholsjoel@example.com,2025-06-18,enterprise,guest,healthcare,46,organic,Canada,True,2025-12-31
u_1720,ws_414,zsmith@example.com,2025-03-24,enterprise,guest,tech,26,organic,USA,False,2025-05-15
u_1721,ws_2286,christopher34@example.org,2024-02-11,professional,owner,tech,33,organic,France,False,2024-04-20
u_1722,ws_2186,ruthwelch@example.net,2024-07-14,starter,admin,healthcare,5,sales,USA,True,2025-12-31
u_1723,ws_919,rmccormick@example.org,2024-06-09,enterprise,member,tech,23,referral,USA,True,2025-12-31
u_1724,ws_226,aruiz@example.com,2024-09-29,free,owner,tech,42,organic,USA,False,2024-11-03
u_1725,ws_1894,gmcdowell@example.org,2025-07-31,professional,member,finance,42,paid_search,Canada,True,2025-12-31
u_1726,ws_566,william56@example.net,2024-09-08,free,admin,marketing,6,sales,Australia,False,2024-09-16
u_1727,ws_1602,shawn00@example.net,2024-07-17,free,admin,finance,4,referral,USA,False,2024-07-18
u_1728,ws_902,crystalgibbs@example.org,2025-08-22,professional,guest,healthcare,23,paid_search,USA,True,2025-12-31
u_1729,ws_1183,moralescourtney@example.com,2024-06-21,starter,owner,marketing,16,referral,USA,False,2024-07-24
u_1730,ws_195,rodriguezjohn@example.net,2025-08-21,free,admin,marketing,47,referral,USA,True,2025-12-31
u_1731,ws_358,melaniejennings@example.com,2024-02-05,starter,owner,tech,21,organic,USA,True,2025-12-31
u_1732,ws_552,vmendoza@example.org,2024-05-05,professional,admin,finance,9,paid_search,France,False,2024-07-28
u_1733,ws_1859,glenn95@example.com,2024-06-24,starter,guest,education,26,referral,Australia,False,2024-07-12
u_1734,ws_1058,christopherrichardson@example.com,2025-09-21,professional,guest,marketing,38,referral,Canada,True,2025-12-31
u_1735,ws_346,kduffy@example.org,2024-02-01,enterprise,member,marketing,34,sales,France,True,2025-12-31
u_1736,ws_1365,vaughansandra@example.net,2025-10-28,enterprise,member,healthcare,3,paid_search,France,True,2025-12-31
u_1737,ws_1558,rebeccamccann@example.org,2025-10-14,starter,guest,retail,25,sales,USA,True,2025-12-31
u_1738,ws_470,jacqueline20@example.com,2025-02-23,free,owner,tech,8,referral,Germany,False,2025-03-29
u_1739,ws_875,jburke@example.org,2025-08-20,professional,owner,tech,11,paid_search,USA,True,2025-12-31
u_1740,ws_884,george91@example.org,2024-09-21,professional,admin,healthcare,36,referral,USA,True,2025-12-31
u_1741,ws_2105,dayala@example.net,2025-05-08,free,admin,finance,10,paid_search,USA,False,2025-06-29
